Var1,Freq
"Greece:Eastern Mediterranean,Aegean Sea Serifos",3
"Greece:Ep. Pedhias: Dhikti Oros, Schlucht von Xeniakos W des Berges Majerefta",3
"Greece:Eparchie Mirambello, Schlucht zwischen Lasithi und Katharo Hochebene",3
"Greece:Epirus, Arta",3
"Greece:Epirus, GR Epirus, Ioanina, Pindos: Mt. Samarina, NE Distrato",3
"Greece:Epirus, Grevenon, Vasilitsa",3
"Greece:Epirus, Igoumenitsa",3
"Greece:Epirus, Ioannina Distraict, Vikos Gorge, Agia Paraskevi",3
"Greece:Epirus, Ioannina district, Perama",3
"Greece:Epirus, Ioannina, Katara Pass, Malakasio",3
"Greece:Epirus, Ioannina, Konitsa E 24km, Distrato NE 3km",3
"Greece:Epirus, Ioannina, Konitsa S 22km, Elati N 3km",3
"Greece:Epirus, Ioannina, Timfi Mountains, Vradeto",3
"Greece:Epirus, Kallithea b. Konitza",3
"Greece:Epirus, Konitsa",3
"Greece:Epirus, Konitsa, Voidomatis Schlucht Tuerkenbruecke",3
"Greece:Epirus, Lake Pamvotis",3
"Greece:Epirus, Nomos Ioanninon",3
"Greece:Epirus, Thesprotia Fascomilia",3
Greece:Epirus:Zagoria,3
"Greece:Epta Piges River, Rhodos Island",3
"Greece:Eptanisa, Kerkyra island",3
"Greece:Eptanisa, Lefkada island",3
"Greece:Erinia islet, Skyros, Sporades",3
Greece:Eubea,3
"Greece:Euboea, Livadaki",3
Greece:Euboia drainage,3
"Greece:Evinos Lagoon, Klisova",3
Greece:Evinos River,3
"Greece:Evoia Island, Karystos",3
"Greece:Evoikos Gulf, Porto Rafti, Aulaki",3
"Greece:Evros, Feres",3
"Greece:Evros, Monistiraki",3
Greece:Evvia: NW Lake Distos,3
"Greece:Evvoia, Nea Styra",3
Greece:Falakro Mt,3
"Greece:Folegandros, Chora",3
Greece:Fourni,3
Greece:Fterolaka,3
Greece:Gavdos island,3
"Greece:Gavdos, Gavdos",3
Greece:Gavros 4 km to Kotas,3
"Greece:Gdochia, Crete",3
Greece:Giali,3
Greece:Giannitsa,3
Greece:Giona,3
"Greece:Gkiona Mountain, Profitis Ilias, Sterea Ellada",3
"Greece:Gkiona Mountain, Pyramida peak, Sterea Ellada",3
"Greece:Gorgopotamos, Phthiotis",3
Greece:GR4 Mont Parnasse,3
"Greece:Gramos Mts, NW of Epano Arena",3
"Greece:Gramos Mts, W of Epano Arena",3
"Greece:Greek Balkan, Mt. Olymus",3
"Greece:Greek Balkan, Parga",3
"Greece:Greek Balkan, Visitsa",3
"Greece:Halkidiki, Sithonia, Porto Koufo",3
Greece:Heraklion,3
"Greece:Hydra, Mt. Eros",3
"Greece:Ikaria Island, Pezi",3
"Greece:Ikaria, Chrisostomos",3
"Greece:Ikaria, Ikaria",3
Greece:Ioanina,3
"Greece:Ioannina, Gesos, Gramos",3
"Greece:Ioannina, Mt. Gramos, 1450 1600 m",3
"Greece:Ioannina, Mystras",3
"Greece:Ioannina, Trapeza, 2 km SE",3
"Greece:Ioanninon Pogoniou, Epirus",3
Greece:Ionian Islands Kefallonia Isl.,3
"Greece:Ionian Islands, Kerkyra",3
Greece:Ios island,3
"Greece:Ipiros, Ioanina, env. Papingo",3
"Greece:Irakleio, Irakleio, Vagionia",3
"Greece:island Andros, Episkopio, Paleokastro",3
"Greece:Island of Crete, Nida Plateau",3
"Greece:Island of Gavdos, Gavdos",3
Greece:Island of Ikaria,3
"Greece:Island of Ikaria, Ikaria",3
"Greece:Island of Megisti, Megisti",3
"Greece:Island of Samos, Chora",3
"Greece:Island of Samos, Kusneika",3
Greece:Itea,3
Greece:Iti,3
"Greece:Jonian Island, Lefkas, Rahi, W of the village.",3
Greece:Kalamas River Delta,3
Greece:Kalymnos island,3
"Greece:Kalymnos, Pothia to Vathy, 1 km before Vathy",3
"Greece:Kalymnos, Sari islet",3
"Greece:Kalyvia, Attica",3
Greece:Kamena Vourla,3
Greece:Kamilari province,3
Greece:Karditsa Kazarma,3
Greece:Karpanissi,3
Greece:Karyes,3
Greece:Kasos island,3
Greece:Kastanolongos,3
Greece:Kastelorizo island,3
Greece:Kastoria Lake,3
"Greece:Kataphingi Cave, Selitsa, Messenia, Peloponneso",3
Greece:Kato Suli,3
"Greece:Kato Verga, Peloponnisos",3
Greece:Kato Zachlorou,3
Greece:Kavasilas,3
Greece:Kefalonia,3
Greece:Kephallonia,3
Greece:Kiato Korinthias,3
Greece:Kineta,3
Greece:Kithira island,3
"Greece:Kokkinopilos, Olympos Mountain, Macedonia",3
Greece:Konitsa,3
"Greece:Konitsa, Ioanina",3
"Greece:Korfu, 20 km NW Kerkyra, Vistonas",3
"Greece:Korfu, 9 km SW Kerkyra, Kaisers'Thrones",3
Greece:Korinthia Feneos,3
"Greece:Korinthia, Karyapass S, 4 km S, Mt. Mavro",3
"Greece:Korinthos, Mavra Litharia",3
"Greece:Korission lagoon, Kerkira Island",3
Greece:Koronia Lake,3
Greece:Kos island,3
"Greece:Kos Island, Agios Ioannis",3
"Greece:Kos, Pyli, 7 km SW to Kardamaina",3
Greece:Kossynthos drainage,3
Greece:Koufonisi,3
"Greece:Koufonisi, Agios Georgios to Ftera, 1 km NW",3
Greece:Koziakas,3
"Greece:Kreis Alba, Hersonissos",3
"Greece:Kreta, Ep. Pedhiadhos",3
"Greece:Kreta, Koutsounari",3
"Greece:Kreta, Mythi, Sarakinas Gorge",3
"Greece:Kreta, Prov. Herakleion",3
Greece:Krikellos stream,3
"Greece:Kriti, Hania, Nerokouros 2.4 km from junction towards Malaxa, road border, 230 m",3
"Greece:Kriti, Hania, Omalos, grassland opposit to Hotel Neos Omalos",3
"Greece:Kriti, Lasithi, Kalamafka 0.5 km towards Kalo Chorio, road border at sandstone rocks, 530 m",3
"Greece:Kriti, Moni Gouverneto 1.7 km towards Chania, rocks in canyon, Akrotiri, 140 m",3
"Greece:Kriti, Moni Gouvernetou, rocky slope north of, Akrotiri, 250 m",3
"Greece:Kriti, Tombrouk 0.5 km towards Vathianos Kampos, rocky slope, 20 m",3
"Greece:Kriti, Vathianos Kampos 1.2 km towards Tombrouk, rocks in small valley",3
"Greece:Kriti: Hania: Omalos 8 km towards Lakki: rocky slope, alt.:750 m",3
"Greece:Kriti: Hania: Theriso 2.4 km towards Drakona (Drakona 5.6 km towards Theriso): rocky slope, alt.:700 m",3
"Greece:Kriti: Lasithi: Kato Zakros 0.6 km towards Zakros: rocky slope, alt.:40 m",3
"Greece:Kythnos, Agios Dimitrios",3
Greece:Lake Dojran,3
Greece:Lake Kaiafa,3
Greece:Lake Kerkini,3
Greece:Lake Koroneia,3
Greece:Lake Megali Prespa,3
Greece:Lake Paralimni,3
Greece:Lake Trichonida at Loutres Mirtias,3
"Greece:Lakonia, Ep. Lakedhemonos",3
"Greece:Lasithi, Kriti, Kato Zakros 0.6 km towards Zakros, rocky slope, alt., 40 m",3
Greece:Lefkada Is.,3
"Greece:Lefkes, Paros",3
Greece:Leros island,3
"Greece:Leros Island, Xirokambos",3
Greece:Lesbos (Midilli),3
"Greece:Lesbos, Mt. Olympos",3
"Greece:Lesbos, VA Toussa",3
"Greece:Lesvos isl., Vatousa 3km to Moni Perivolis",3
"Greece:Lesvos, 2 km N of Mithimna",3
"Greece:Lesvos, Agiasos",3
"Greece:Lesvos, Mytilene",3
"Greece:Lesvos, nr. Agiassos",3
"Greece:Lesvos, nr. Agiassos, meadow at Sanatorio",3
"Greece:Lesvos,Mytilene",3
"Greece:Lesvos,Vatoussa",3
Greece:Lies,3
Greece:Limnos,3
"Greece:Limnos, Platy",3
"Greece:Lindos beach, Rhodes",3
Greece:LM,3
"Greece:loannina, Agias Paraskevi, Smolikas",3
Greece:Loumboudiaris,3
"Greece:Macedonia, Florina, S Karyes",3
"Greece:Macedonia, Lake Kastoria",3
"Greece:Macedonia, Sateska River",3
"Greece:Macedonia, Serres, Ano Kamila",3
"Greece:Macedonia, Vrondou, Papa Rema gorge",3
"Greece:Mades, Crete",3
"Greece:Makedonia, Imathia",3
"Greece:Makedonia, Pierias",3
Greece:Mandilou,3
Greece:Marathonas,3
"Greece:Mavrommati, Peloponnisos",3
"Greece:Megalo Kouneli islet, Evvoia",3
"Greece:Megisti, Megisti",3
Greece:Messinia,3
Greece:Meteora,3
Greece:Metsova,3
Greece:Metsovon,3
Greece:MH,3
"Greece:Milos, Achivadolimni, N",3
Greece:Mistros,3
Greece:Mount Olympus,3
Greece:Mount Poikilo,3
Greece:Mt. Iti,3
"Greece:Mt. Olympus, Greek Balkan",3
Greece:Mt. Olymus,3
"Greece:Mt. Orvilos (1200 2100 m), Macedonia",3
Greece:Mt. Tschumba Petzi,3
Greece:Mykines,3
"Greece:Mykonos, Marathi, water reservoir",3
"Greece:N. Sporades, Kira Panagia",3
Greece:Naousa,3
"Greece:Naxos Island, Alyko",3
"Greece:Naxos Island, Komiaki",3
"Greece:Naxos, Dia Mt.",3
Greece:Nea Manolada,3
"Greece:near Ioannina, Epirus",3
Greece:Neo Peramos,3
"Greece:Nisyros, Moni Evangelistrias, road to Palaiokastro",3
"Greece:Nisyros, Nikia to Avlaki",3
"Greece:Nisyros, Pacheia islet",3
"Greece:Nisyros, Pergousa islet",3
"Greece:Nom. Messinias, Kalamata",3
"Greece:Nomos Achaias, Campus of the University of Patras, Rio, 100 200 m",3
"Greece:Nomos Chiou, Ins. Chiou, ad pagum Anavatos, alt. ca. 500 m",3
Greece:Nomos Kavalas,3
"Greece:North Aegean, Samos, Vathy, Kokkari",3
"Greece:North Aegean, Samos, Vathy, Vourliotes",3
Greece:northern Pelion mountain,3
"Greece:northwestern Greece, Southern Pindos",3
Greece:Olimp,3
"Greece:Olympos Mountain (2500m), Macedonia",3
"Greece:Olympos Mts., Leptokaria",3
"Greece:Omalos Plateau, Island of Crete",3
Greece:Orvilos Mt.,3
Greece:Osa,3
Greece:Ourlias River,3
"Greece:Panachaiko Mountain, Peloponnisos",3
Greece:Papingo,3
"Greece:Paralia Kilidau Cave, Lamari, Eubea Island",3
"Greece:Parga, Greek Balkan",3
"Greece:Parnas Oros, Arachova",3
Greece:Parnitha,3
Greece:Paros island,3
"Greece:Paros Island, Marathi, ancient quarries",3
"Greece:Paros, Agioi Pantes peak",3
Greece:Patmos,3
Greece:Patmos island,3
"Greece:Patmos island, Dodecanese",3
"Greece:Patmos, Chora to Kouvari, next to Profitis Ilias",3
"Greece:Patmos, Kampos to Geranos",3
Greece:Patra,3
"Greece:Patras, Peloponnesus",3
"Greece:Paximada Islet, Crete",3
Greece:peloponese,3
"Greece:Peloponeso, Drakofto Kalovryta",3
Greece:Peloponissos,3
"Greece:Peloponnes, 13km SE Skala",3
"Greece:Peloponnes, Lakonien",3
"Greece:Peloponnes, Mykene",3
"Greece:Peloponnes, Poros",3
"Greece:Peloponnes, Tenara",3
"Greece:Peloponnes, Umg. Mari",3
Greece:Peloponnese Langadia,3
"Greece:Peloponnese, Achladokampos to Argos 5 km",3
"Greece:Peloponnese, Ag Fokas",3
"Greece:Peloponnese, Arcadia, Mainalon Geb., Hochtal W Levidi",3
"Greece:Peloponnese, Arkadhia, Dimitsiana SSE 10 km, Elliniko NE",3
"Greece:Peloponnese, Chrysokelaria Monastery",3
"Greece:Peloponnese, Dhodhekanisos, Kastello",3
"Greece:Peloponnese, Kalamata NE 14km, Nethonas valley, Nedousa SW 3km",3
"Greece:Peloponnese, Kalavrita to Lagovouni 6 km",3
"Greece:Peloponnese, Kalithea",3
"Greece:Peloponnese, Kambos, Kerkis, 5.2 km W Kambos",3
"Greece:Peloponnese, Lakonia, Mystras",3
"Greece:Peloponnese, Mathias",3
"Greece:Peloponnese, Mt. Taygetos W, Saidona E",3
"Greece:Peloponnese, Parnon, Kosmas",3
"Greece:Peloponnese, Peloponnes / Mani Alika",3
"Greece:Peloponnese, Prostos",3
"Greece:Peloponnese, Tolon, Argolida",3
"Greece:Peloponnese, Tripoli to Mainalo mountain hut 4 km",3
"Greece:Peloponnese, Zacharo, Arini",3
Greece:Peloponnesos,3
"Greece:Peloponnesos, Chelmos Mt., Xerocampos",3
"Greece:Peloponnessos, Achaia, Aorania, Kernitsa",3
"Greece:Peloponnesus, Erimanthos Oros, 1500 1600 m",3
"Greece:Peloponnesus, Kato Zachlorou",3
"Greece:Peloponnisos, Aigaleo mt.",3
"Greece:Peloponnisos, Erymanthos mt.",3
"Greece:Peloponnisos, Kalavryta",3
"Greece:Peloponnisos, Lakonia",3
"Greece:Pera Rachidhi, Katapola, Amorgos",3
"Greece:Perama, cave entrance",3
"Greece:Perama, cave exit",3
Greece:Peranthi,3
Greece:Perikleia,3
"Greece:Perivleptos, Epirus",3
Greece:Pertouli,3
"Greece:Petres, Petron Lake",3
"Greece:Petrokefali, Crete",3
"Greece:Phokis, S Pendayi",3
Greece:Pikrolimni,3
Greece:Pindus mts.,3
Greece:Pineios,3
"Greece:Pinios river, Kavasila",3
Greece:Ploskos,3
Greece:Polychnitos,3
"Greece:Pontikousa islet, Astypalaia, Dodekanisa",3
"Greece:Portas Petra cave, Thessalia",3
"Greece:Prasonisi Islet, Crete",3
"Greece:Preveza, Parga",3
"Greece:Prov. Messinia, Taygetos, Saidona",3
"Greece:Prov. Rethymnon, distr. Hagios Basileios: in crista inter montes Tsivlidhikas et Xilis Korifi sita, ad austrooccidentem pagi Kali Sikia.",3
"Greece:Pserimos, Pserimos islet, NW",3
"Greece:Psiloreitis, Psiloreitis Mt., Krousonas, Agia Aikaterini gorge",3
"Greece:Psorovohouni NE Vradheto, Plateau",3
Greece:Pylos,3
"Greece:Rafina, Attica",3
"Greece:Reg. Attica, Per. West Attica,Mt. Parnes",3
"Greece:Reg. Central Greece, Per. Erythania,Mt. Kaliakouda, c. 4km SE of Megalo Chorio",3
"Greece:Reg. Central Greece, Per. Erythania,Mt. Oxia, 7km SSW of Gardiki",3
"Greece:Reg. Central Greece, Per. Erythania,Mt. Timfrestos, c. 4km NE of Karpenisi",3
"Greece:Reg. Central Greece, Per. Erythania,Mt. Velouchi",3
"Greece:Reg. Central Greece, Per. Euboea,1 2.5km NW of Kimi",3
"Greece:Reg. Central Greece, Per. Euboea,Skyros, c. 2.5km N from top of Mt. Kochilas.",3
"Greece:Reg. Central Greece, Per. Euboea,Skyros, N side of Mt. Kochilas",3
"Greece:Reg. Central Greece, Per. Euboea,Skyros, W slope of Mt. Kochilas",3
"Greece:Reg. Central Greece, Per. Evritania,c. 3.5km N NNE of Karpenision",3
"Greece:Reg. Central Greece, Per. Evritania,Mt. Timfrestos, 4km N of Karpenision",3
"Greece:Reg. Central Greece, Per. Fokida,Mt. Vardousia, c. 5.5km NNE of Dafnos",3
"Greece:Reg. Central Greece, Per. Fokis,Giona massif, 3.8km SSW Kaloskopi",3
"Greece:Reg. Central Greece, Per. Fokis,Giona massif, Mt. Vraila",3
"Greece:Reg. Central Greece, Per. Fthiotida, Ypati, Oeta",3
"Greece:Reg. Central Greece, Per. Fthiotida,SO of Iti",3
"Greece:Reg. Central Greece, Per.. Eurytania,Mt. Timfristos, c. 4km NNW of Karpenision",3
"Greece:Reg. Central Greece, Per.. Eurytania,Mt. Vardousia, 3.5km W of Athanasios Diakos",3
"Greece:Reg. Central Macedonia, Per. Kilkis,SSO of Fanos",3
"Greece:Reg. Crete, Per. Chania,Lefka Ori, Mt. Psilafi",3
"Greece:Reg. Crete, Per. Chania,Levka Ori, Mt. Pachnes",3
"Greece:Reg. East Macedonia and Thrace, Per. Evros,Mt. Fengari",3
"Greece:Reg. Epirus, Per. Arta,Tsumerka mnts.",3
"Greece:Reg. Epirus, Per. Ioaninna,Vikos Gorge, c. 2.5km SE of Vikos",3
"Greece:Reg. Epirus, Per. Ioannina,Konitsa",3
"Greece:Reg. Epirus, Per. Thesprotia,0.4km SE of Kerassochori",3
"Greece:Reg. Ipiros, Per. Ioannina,Mt. Smolika",3
"Greece:Reg. Kendriki Makedonia, Per. Pieria,Hagios Dionysios",3
"Greece:Reg. Peloponnese, Per. Lakonia,Mt. Xerovouni, c. 10km S of Langadha pass",3
"Greece:Reg. Peloponnisos, Per. Arkadia,Mt. Menalo",3
"Greece:Reg. Sterea Ellada, Per. Erythania,c. 10km SSW of Metsovon",3
"Greece:Reg. Sterea Ellada, Per. Euboea,Skyros, Mt. Kochilas",3
"Greece:Reg. Thessalia, Per. Larisis, Kokinoplo",3
"Greece:Reg. Thessalia, Per. Trikala,5km SW of Pyrra",3
"Greece:Reg. Thessaly, Per. Karditsa,Mt. Karava",3
"Greece:Reg. Thessaly, Per. Karditsa,Mt. Karava, 3km ESE of Vlasio",3
"Greece:Reg. Thessaly, Per. Karditsa,Mt. Voutsikaki, 4km E of Vlasio",3
"Greece:Reg. Thessaly, Per. Trikala,Mt. Augo, 5km SW of Pirra, Aithikoi",3
"Greece:Reg. Thessaly, Per. Trikala,Mt. Augo, 6km SW of Pirra, Aithikoi",3
"Greece:Reg. Thessaly, Per. Trikala,Mt. Kakarditsa, 3.5km W of Athamania",3
"Greece:Reg. Thessaly, Per. Trikala,Mt. Tringia, 2.5km N of Paleochorion",3
"Greece:Reg. Thessaly, Per. Trikala,Mt. Tringia, 3km N of Paleochorion",3
"Greece:Reg. Thessaly, Per. Trikala,summit Trapos in Mt. Peristeri, 5km WSW of Chaliki",3
"Greece:Reg. West Greece, Per. Achaia,E of Kalavrita",3
"Greece:Reg. West Greece, Per. Achaia,Megaspilaeon",3
"Greece:Reg. West Macedonia, Per. Florina,Pisoderi",3
"Greece:Reg. West Macedonia, Per. Kastoria,1.3km NO of Pano Arena",3
"Greece:Reg. West Macedonia, Per. Kastoria,between Monodendri and Vikos gorge",3
"Greece:Reg. West Macedonia, Per. Kastoria,Mt. Epano Arena, above 'Arapides'",3
Greece:Rhodes drainage,3
"Greece:Rhodes, Kallithea",3
"Greece:Rhodes, Ladiko, Ladiko Bay",3
"Greece:Rhodopes, Nea Santa",3
"Greece:Rhodos, Burg Kritinia",3
Greece:River Acherontas,3
Greece:River Ag. Dimitrios,3
"Greece:River Cave of Glyfada, Dirou, Aeropolis, Laconia, Peloponneso",3
Greece:River Louros,3
"Greece:Riza, Halkidiki",3
Greece:Rodias Lagoon,3
"Greece:Rodos, Prasonisi",3
Greece:Romia,3
Greece:Salakos,3
"Greece:Salamina, Mavrovouni Mt.",3
"Greece:Samos Island, Myloi",3
"Greece:Samos, Chora",3
"Greece:Samos, Kusneika",3
"Greece:Samos, Psili Ammos",3
Greece:Samothrace,3
Greece:Samothraki,3
"Greece:Santorini Island, Faros",3
Greece:Sarantaporos,3
Greece:Saronikos,3
"Greece:Saronikos Gulf, Attiki",3
Greece:Schoinoussa,3
"Greece:Serifos Island, Koutalas Bay",3
"Greece:Serifos, Akrotiri",3
Greece:Shinoussa Island,3
Greece:Sifnos,3
Greece:Sifnos island,3
Greece:Simenia,3
"Greece:Sisses, Crete",3
Greece:Skala Springs,3
Greece:Skinias/Crete,3
Greece:Skyathos,3
Greece:Sminos River,3
"Greece:South Aegean, Rhodos, Kalithea",3
Greece:Sperchios river,3
Greece:Spileo W 0.5 km to Portitsa Farangi,3
Greece:Sporades Piperi islet,3
"Greece:Sporades, Alonnisos",3
"Greece:Sporades, Skyros Isl. Plateia islet",3
"Greece:Sporades, Skyros Isl. Valaxa islet",3
Greece:spring at Agia Paraskevi in Tembi Valley,3
"Greece:spring at Karavas, N Kithira Island",3
"Greece:spring at Kessariani, Athens",3
Greece:Sropelos,3
"Greece:St. Ellada, Evrytania",3
"Greece:St. Ellada, Karpenisi",3
"Greece:St. Ellada, Voiotia",3
"Greece:Stena Nestou, Thraki",3
"Greece:Sterea Ellada, Lilea",3
"Greece:Sterea Ellas, Aliartos",3
"Greece:Sylamos, Crete",3
"Greece:Symi, Moni Panormiti to Symi, 5 km after Panormiti",3
Greece:Syros Island,3
"Greece:Syros, Mavri Rachi, Aeolian park",3
"Greece:Taygetos Mountain (1000m), Peloponnisos",3
Greece:Telendos Island,3
Greece:Teygetos,3
Greece:Thasos,3
Greece:Thermi,3
"Greece:Thesprotia, Epirus, Karteri, 4 km N",3
Greece:Thessalia,3
"Greece:Thessalia, Karditsa",3
"Greece:Thessalien, Umgeb. Kozani, Ligeri",3
Greece:Thessaloniki (AUTh),3
"Greece:Thessaloniki, herbal store",3
"Greece:Thessaly Pertouli, conifer forest",3
"Greece:Thessaly, Elaiones (suburb) of Thessaloniki",3
"Greece:Thessaly, Magnisia, Volos ESE 17km, Milies N, Mt. Voulomeni S",3
"Greece:Thessaly, Magnisia, Volos SE 38 km, Platanias N 1km",3
"Greece:Thessaly, Pelio Mts, Hania, Magnesia regional unit, beech forest torrent in the settlement",3
"Greece:Thessaly, Thessalia, 5 km N of Litochoro",3
"Greece:Thessaly, Trikala, Pindos Gebirge, WNW Panaghia",3
"Greece:Thira, Fira, 5 km S",3
"Greece:Thira, Profitis Ilias Mt., close to monastery",3
"Greece:Thrace, between Lefkimi and Itea",3
"Greece:Thrace, Listos",3
Greece:Tilos island,3
"Greece:Tilos, Mikro Chorio",3
Greece:Tinos,3
"Greece:Tinos Island, Kolympithra beach",3
"Greece:Tinos, Martas",3
Greece:Trichonis River,3
"Greece:Tsopeli Lagoon, Amvrakikos Gulf, Western Greece",3
Greece:Vardar River,3
Greece:Vardousia,3
"Greece:Vardousia Mountain, Athanasios Diakos, Sterea Ellada",3
Greece:Vatos,3
Greece:Veriko,3
Greece:Vikos,3
"Greece:Vikos gorge, Agia Paraskevi Monastery",3
"Greece:Vikos gorge, Ipeiros",3
"Greece:Vikos Gorge, Oxia",3
"Greece:Village Neo Petritsi, Sultanitsa site",3
"Greece:Village Vironia, Beabies site",3
Greece:Visitsa,3
"Greece:Visitsa, Greek Balkan",3
"Greece:Volvi lake, Richeios rema",3
Greece:Vosvozis Stream,3
Greece:Voutes province,3
Greece:W Larisa,3
"Greece:Waterfall Cave, Edessa, Pella",3
Greece:West Greece,3
"Greece:West Macedonia province, Klidi",3
"Greece:West Macedonia region, Kozani, SW Siatista, Gefyra Pasa",3
"Greece:West Macedonia, Kozani, Kozani 5km NE",3
"Greece:West Macedonia, Kozani, Xirolimni",3
"Greece:West Makedonia, Florina, Petres",3
"Greece:Western Macedonia, Mt. Vourinos",3
Greece:Western Thrace,3
Greece:Xiniadas moat,3
Greece:Zakas E 3 km,3
Greece:Zakynthos island,3
"Greece:Zakynthos Island, Zakynthos, Vromi Port",3
Greece Greece,2
Greece: (Crete),2
Greece: (Rhodes),2
"Greece: Achaia, 3 km S of Fteri",2
"Greece: Achaia, ca. 8 km N of Kato Klitoria, Kastria Cave",2
"Greece: Achaia, Erimanthos Mts., above Kalentzi",2
Greece: Aegean Islands,2
Greece: Aegean Sea Dodecanese,2
Greece: Aegean Sea Sporades,2
"Greece: Agia Sofia, spring at the eastern edge of the town",2
Greece: Agiasos,2
"Greece: Agiassos, near Sanatorium",2
Greece: Alexandrupolis Town,2
"Greece: Alfios, River Enipeas, Salmoni",2
"Greece: Aliakmon, Kokinia",2
"Greece: Arcadia, 3 km S of Vouno, E of Lake Taka",2
"Greece: Arcadia, 5 km SW of Vitina, juction to Pirgaki and Elati",2
"Greece: Arcadia, by Lousios River 4 km N of Dimitsana",2
"Greece: Arcadia, intersection Dimitsana Andritsena Megalopoli",2
"Greece: Arcadia, Kosmas",2
"Greece: Arcadia, Parnon Mts., 5.5 km SSE of Agios Petros, ca. 2.5 km from the junction to Kastanitsa",2
"Greece: Arcadia, Parnon Mts., 7 km SSE of Agios Petros",2
"Greece: Arcadia, Tropea, 6 in direction Dafni, N side of a limestone hill",2
Greece: Argos,2
Greece: Argyroupoli,2
"Greece: Arkadia, NO Kastanitsa",2
"Greece: Arta, Rachi",2
"Greece: Assopos (Peloponnese), River Assopos, Petri",2
"Greece: Athos Peninsula, above Ivyron Monastery",2
"Greece: Attica, Nea Makri",2
"Greece: Attica, Nea Smyrni",2
"Greece: Attika, Anavissos",2
Greece: Avdou,2
"Greece: Axios, Axiopolis",2
"Greece: Bay of Vlyho, Lefkada",2
"Greece: Central Greece, Anatoliki Fragkista env.",2
"Greece: Central Greece, Kokkoti env.",2
"Greece: Central Greece, Thermopyles, hot spring",2
"Greece: Central Greece, Vrinena env.",2
"Greece: Central Macedonia, Evangelismos",2
"Greece: Central Macedonia, Leptokaria env., road to Kallithea Elassonos",2
"Greece: Central Macedonia, Leptokarya env.",2
"Greece: Central Macedonia, Mandres S of Kilkis",2
"Greece: Central Macedonia, Rentina env., church by road to Apollonia",2
"Greece: Central Macedonia, SE of Aridaia, bak of river Koziakas",2
"Greece: Central Macedonia, Sithonia, Porto Koufos, rocks in a quarry S of the village",2
Greece: Chios isl.,2
"Greece: Corfu, Paleokastritsa",2
"Greece: Corfu, Timoni Beach",2
Greece: Crete Cave near Kritsa,2
"Greece: Crete Exo Mouliana, along path to Richtis Waterfall",2
Greece: Crete Island,2
Greece: Crete Milatos Cave,2
"Greece: Crete, Avgroupoli",2
"Greece: Crete, Chania, Kaledonia",2
"Greece: Crete, Crete, Chania Pref., Agia Irini",2
"Greece: Crete, Crete, Chania, Mt Psiros",2
"Greece: Crete, Guduras",2
"Greece: Crete, Kato, Metohi, Lasithi",2
"Greece: Crete, Kournas Cave, Kournas",2
"Greece: Crete, Platania",2
